id,job_order_id,service_id,description_of_work,estimated_duration,actual_duration,estimated_hours,actual_hours,estimated_amount,actual_amount
938,739,3,"Fuel system overhaul: injectors cleaned, fuel pump and filter replaced.",06:41:50,04:12:42,5.77,6.34,5835.56,10076.69
939,740,3,Complete automatic transmission rebuild with torque converter replacement.,06:22:11,06:30:44,6.27,8.32,10146.16,9480.43
940,740,3,Full electrical diagnosis and rewiring of damaged harness and relay faults.,06:28:08,04:25:04,4.30,6.99,5963.73,3141.57
941,741,3,Complete automatic transmission rebuild with torque converter replacement.,03:42:47,08:44:40,6.62,7.28,8042.83,12477.56
942,741,3,"Timing belt, water pump, idler pulley, and tensioner replaced as full kit.",07:29:37,04:04:49,7.01,7.93,4351.10,6172.10
943,742,3,"Major brake system overhaul: rotors, calipers, pads, and brake lines replaced.",05:39:30,04:45:29,5.91,5.25,7096.87,7696.72
944,742,3,"A/C compressor, condenser, and evaporator coil replaced; system recharged.",07:17:12,08:25:41,3.78,6.48,4165.83,4638.26
945,743,3,"A/C compressor, condenser, and evaporator coil replaced; system recharged.",03:52:34,04:48:25,7.59,8.30,3079.66,7367.42
946,743,3,"A/C compressor, condenser, and evaporator coil replaced; system recharged.",03:57:19,03:25:10,4.50,4.70,5145.76,3403.39
947,744,3,Complete automatic transmission rebuild with torque converter replacement.,04:08:25,06:20:08,7.99,5.89,8908.64,8809.10
948,744,3,"Major brake system overhaul: rotors, calipers, pads, and brake lines replaced.",06:52:28,08:35:16,7.21,7.42,5137.90,8804.02
949,745,3,"Major brake system overhaul: rotors, calipers, pads, and brake lines replaced.",04:09:45,04:39:04,4.25,7.14,9424.05,3271.70
950,745,3,"Timing belt, water pump, idler pulley, and tensioner replaced as full kit.",06:02:02,03:43:14,5.53,4.45,10070.05,8194.91
951,746,3,"Full suspension rebuild: shocks, struts, control arms, and bushings replaced.",03:51:28,03:57:07,4.10,7.98,9105.30,12072.62
952,746,3,Complete automatic transmission rebuild with torque converter replacement.,05:00:10,07:26:15,4.63,6.03,11520.54,6763.71
953,747,3,Full engine overhaul including cylinder head resurfacing and gasket replacement.,07:07:13,06:25:04,5.72,8.72,8960.24,9387.13
954,747,3,Complete automatic transmission rebuild with torque converter replacement.,04:29:14,04:03:18,5.81,5.54,11427.46,4594.22
955,748,3,"Major brake system overhaul: rotors, calipers, pads, and brake lines replaced.",04:35:08,08:39:39,6.11,6.68,11069.44,9383.79
956,748,3,Full electrical diagnosis and rewiring of damaged harness and relay faults.,04:32:48,06:13:11,3.73,6.76,7358.33,7124.16
957,749,3,"Timing belt, water pump, idler pulley, and tensioner replaced as full kit.",06:27:09,05:47:33,3.58,6.13,3280.31,13700.48
958,749,3,"Fuel system overhaul: injectors cleaned, fuel pump and filter replaced.",06:14:18,08:09:23,6.65,8.46,7500.55,10478.10
959,750,3,Full engine overhaul including cylinder head resurfacing and gasket replacement.,07:01:56,08:54:37,6.34,4.86,7498.34,3455.33
960,750,3,"Timing belt, water pump, idler pulley, and tensioner replaced as full kit.",07:28:09,05:17:10,6.48,7.74,10498.15,11315.83
961,751,3,"Fuel system overhaul: injectors cleaned, fuel pump and filter replaced.",07:43:57,08:29:36,7.18,6.02,8066.12,6048.08
962,751,3,"Major brake system overhaul: rotors, calipers, pads, and brake lines replaced.",05:38:39,04:03:37,7.85,3.66,3899.64,11863.54
963,752,3,"Major brake system overhaul: rotors, calipers, pads, and brake lines replaced.",04:13:49,04:00:29,6.42,6.11,9909.01,3012.96
964,752,3,Full electrical diagnosis and rewiring of damaged harness and relay faults.,05:39:56,04:50:10,7.28,8.42,7675.03,4096.64
965,753,3,Complete automatic transmission rebuild with torque converter replacement.,07:53:36,08:08:25,3.77,3.77,8589.50,12915.33
966,753,3,"Timing belt, water pump, idler pulley, and tensioner replaced as full kit.",06:18:43,03:48:13,7.78,8.80,8915.21,13191.74
967,754,3,Full electrical diagnosis and rewiring of damaged harness and relay faults.,05:53:54,08:33:32,4.00,8.66,7938.16,6464.56
968,754,3,Full engine overhaul including cylinder head resurfacing and gasket replacement.,03:44:22,03:42:39,7.02,5.66,3404.15,6918.20
969,755,3,Full electrical diagnosis and rewiring of damaged harness and relay faults.,05:22:52,03:26:34,7.61,6.03,11803.15,10801.42
970,755,3,Full engine overhaul including cylinder head resurfacing and gasket replacement.,07:09:45,04:12:54,4.37,7.16,3304.18,4063.28
971,756,3,"Major brake system overhaul: rotors, calipers, pads, and brake lines replaced.",04:22:29,08:50:37,5.04,5.49,4005.55,10669.37
972,756,3,"Timing belt, water pump, idler pulley, and tensioner replaced as full kit.",05:36:44,08:24:27,6.34,6.86,5591.76,11904.08
973,757,3,"Fuel system overhaul: injectors cleaned, fuel pump and filter replaced.",05:02:24,08:53:36,4.71,6.57,10571.51,5127.26
974,757,3,"Fuel system overhaul: injectors cleaned, fuel pump and filter replaced.",06:43:23,08:55:45,6.36,8.60,7851.58,5454.64
975,758,3,Complete automatic transmission rebuild with torque converter replacement.,04:55:37,03:38:04,7.69,7.70,4345.72,6941.11
976,758,3,"A/C compressor, condenser, and evaporator coil replaced; system recharged.",04:33:44,07:00:05,6.33,8.24,3206.48,8803.86
977,759,3,"Full suspension rebuild: shocks, struts, control arms, and bushings replaced.",06:50:40,03:43:19,3.49,6.30,4037.48,11025.91
978,759,3,"Major brake system overhaul: rotors, calipers, pads, and brake lines replaced.",06:14:05,07:15:41,5.50,8.53,9548.46,12278.17
979,760,3,Full engine overhaul including cylinder head resurfacing and gasket replacement.,03:37:51,03:42:34,7.36,6.45,3674.03,4793.29
980,760,3,"Fuel system overhaul: injectors cleaned, fuel pump and filter replaced.",04:18:55,07:06:06,3.14,6.67,6010.01,5261.32
981,761,3,"Full suspension rebuild: shocks, struts, control arms, and bushings replaced.",05:24:45,06:36:05,4.10,8.00,11401.38,5126.25
982,761,3,Complete automatic transmission rebuild with torque converter replacement.,03:39:11,07:16:44,6.56,4.31,7518.67,13086.39
983,762,3,"Major brake system overhaul: rotors, calipers, pads, and brake lines replaced.",05:21:56,04:46:37,7.15,8.61,4547.48,12704.64
984,762,3,"Full suspension rebuild: shocks, struts, control arms, and bushings replaced.",05:29:30,03:07:41,4.29,8.05,8163.25,4378.45
985,763,3,"Timing belt, water pump, idler pulley, and tensioner replaced as full kit.",07:33:03,03:10:32,5.38,8.87,9071.80,10850.08
986,763,3,"A/C compressor, condenser, and evaporator coil replaced; system recharged.",06:34:48,07:53:02,6.47,7.83,4784.71,5159.09
987,764,3,"Fuel system overhaul: injectors cleaned, fuel pump and filter replaced.",06:05:22,06:55:23,5.05,5.82,7322.81,4352.27
988,764,3,"Full suspension rebuild: shocks, struts, control arms, and bushings replaced.",05:57:31,06:16:12,6.36,5.77,5859.66,10586.61
989,765,3,"A/C compressor, condenser, and evaporator coil replaced; system recharged.",07:10:51,05:01:09,3.43,4.85,6687.18,9004.20
990,765,3,Complete automatic transmission rebuild with torque converter replacement.,06:21:02,08:14:39,7.64,8.99,11625.14,10004.35
991,766,3,Full engine overhaul including cylinder head resurfacing and gasket replacement.,03:32:23,07:27:34,6.74,8.41,7609.35,6998.59
992,766,3,Complete automatic transmission rebuild with torque converter replacement.,04:51:47,06:32:00,6.18,8.95,3361.78,9226.55
993,767,3,"Fuel system overhaul: injectors cleaned, fuel pump and filter replaced.",05:10:27,05:28:07,4.45,8.36,3614.18,11238.96
994,767,3,"Major brake system overhaul: rotors, calipers, pads, and brake lines replaced.",06:00:46,08:53:32,5.99,6.87,7155.37,7001.54
995,768,3,"Timing belt, water pump, idler pulley, and tensioner replaced as full kit.",04:09:17,04:24:52,3.01,8.71,10072.05,10965.91
996,768,3,Full engine overhaul including cylinder head resurfacing and gasket replacement.,07:32:26,04:36:08,6.81,7.34,7644.57,5129.54
997,769,3,"Timing belt, water pump, idler pulley, and tensioner replaced as full kit.",07:34:42,07:23:14,4.75,7.68,3016.52,7072.14
998,769,3,Full engine overhaul including cylinder head resurfacing and gasket replacement.,04:04:49,03:15:31,4.35,5.91,5781.57,6145.92
999,770,3,Full electrical diagnosis and rewiring of damaged harness and relay faults.,07:46:19,04:23:42,7.41,3.64,4709.29,6289.63
1000,770,3,Complete automatic transmission rebuild with torque converter replacement.,07:51:50,03:15:13,3.32,8.35,6682.76,12936.89
1001,771,3,Full engine overhaul including cylinder head resurfacing and gasket replacement.,06:46:32,08:59:23,6.73,3.93,11463.65,5257.82
1002,771,3,"Full suspension rebuild: shocks, struts, control arms, and bushings replaced.",05:18:11,07:07:20,4.85,6.62,7204.90,11133.63
1003,772,3,Full electrical diagnosis and rewiring of damaged harness and relay faults.,04:29:18,05:11:30,7.64,6.21,7296.08,11126.69
1004,772,3,"Major brake system overhaul: rotors, calipers, pads, and brake lines replaced.",05:04:35,08:38:37,4.81,5.72,5071.22,7935.64
1005,773,3,Full electrical diagnosis and rewiring of damaged harness and relay faults.,06:44:11,06:33:04,3.86,4.76,10370.38,5259.84
1006,773,3,Full electrical diagnosis and rewiring of damaged harness and relay faults.,07:36:20,05:34:13,7.47,8.41,5953.01,13682.69
1007,774,3,Complete automatic transmission rebuild with torque converter replacement.,04:04:31,04:40:21,5.72,4.04,3219.23,5009.00
1008,774,3,Full electrical diagnosis and rewiring of damaged harness and relay faults.,03:59:33,08:51:28,3.75,7.51,7927.54,10107.97
1009,775,3,Full engine overhaul including cylinder head resurfacing and gasket replacement.,07:26:07,03:41:19,4.97,4.10,11523.92,12879.47
1010,775,3,"Full suspension rebuild: shocks, struts, control arms, and bushings replaced.",05:05:36,06:32:48,6.81,6.23,3459.72,10151.08
1011,776,3,Full electrical diagnosis and rewiring of damaged harness and relay faults.,07:51:04,05:16:42,3.90,4.25,10477.12,7382.17
1012,776,3,"A/C compressor, condenser, and evaporator coil replaced; system recharged.",06:24:04,08:16:15,3.02,7.36,10140.02,5103.88
1013,777,3,"Major brake system overhaul: rotors, calipers, pads, and brake lines replaced.",05:04:06,04:03:23,4.61,7.92,6702.19,3166.19
1014,777,3,Full electrical diagnosis and rewiring of damaged harness and relay faults.,04:08:56,03:49:43,3.91,7.47,6017.09,11141.69
1015,778,3,"Full suspension rebuild: shocks, struts, control arms, and bushings replaced.",05:03:42,08:05:59,7.42,6.43,10828.66,6273.41
1016,778,3,"Full suspension rebuild: shocks, struts, control arms, and bushings replaced.",05:44:24,07:05:40,3.99,4.07,9874.34,10572.08
1017,779,3,"Full suspension rebuild: shocks, struts, control arms, and bushings replaced.",04:38:38,04:07:41,5.54,6.00,6730.54,4201.23
1018,779,3,Full electrical diagnosis and rewiring of damaged harness and relay faults.,05:53:56,05:55:06,7.88,7.98,7931.58,8783.17
1019,780,3,"A/C compressor, condenser, and evaporator coil replaced; system recharged.",05:55:33,03:27:28,5.94,7.25,7657.59,7988.29
1020,780,3,"Timing belt, water pump, idler pulley, and tensioner replaced as full kit.",07:31:51,06:10:29,6.05,5.88,5796.74,8997.50
1021,781,3,Full engine overhaul including cylinder head resurfacing and gasket replacement.,07:16:31,07:17:11,4.79,7.13,9470.17,13842.10
1022,781,3,Complete automatic transmission rebuild with torque converter replacement.,06:56:05,08:02:03,7.13,4.86,3786.34,3742.22
1023,782,3,Complete automatic transmission rebuild with torque converter replacement.,03:27:31,08:40:27,3.11,7.38,3706.24,5230.99
1024,782,3,"Fuel system overhaul: injectors cleaned, fuel pump and filter replaced.",07:32:20,08:47:46,4.28,7.88,9060.06,11167.68
1025,783,3,Full electrical diagnosis and rewiring of damaged harness and relay faults.,05:30:19,05:13:47,4.96,8.01,11320.07,8483.63
1026,783,3,"Fuel system overhaul: injectors cleaned, fuel pump and filter replaced.",06:17:52,03:34:24,5.23,6.95,5729.55,4497.22
1027,784,3,Complete automatic transmission rebuild with torque converter replacement.,04:48:15,04:36:37,3.87,8.95,4702.51,4481.29
1028,784,3,Full engine overhaul including cylinder head resurfacing and gasket replacement.,04:33:33,06:53:01,5.38,5.74,6483.64,12374.11
1029,785,3,Full electrical diagnosis and rewiring of damaged harness and relay faults.,04:56:56,06:37:35,4.28,5.41,10126.12,4078.15
1030,785,3,"Full suspension rebuild: shocks, struts, control arms, and bushings replaced.",03:46:56,08:48:15,7.53,6.29,7274.02,8740.66
1031,786,3,"A/C compressor, condenser, and evaporator coil replaced; system recharged.",03:09:38,03:09:11,7.01,6.56,10053.31,8268.89
1032,786,3,Full engine overhaul including cylinder head resurfacing and gasket replacement.,03:00:07,06:06:52,6.90,7.52,4979.97,12753.59
1033,787,3,"Fuel system overhaul: injectors cleaned, fuel pump and filter replaced.",07:04:53,08:22:47,5.73,6.43,10798.88,11139.73
1034,787,3,Full electrical diagnosis and rewiring of damaged harness and relay faults.,03:00:08,06:37:28,3.31,4.72,10053.03,7162.82
1035,788,3,"Timing belt, water pump, idler pulley, and tensioner replaced as full kit.",05:32:28,03:34:58,3.80,6.67,9086.70,13632.76
1036,788,3,Complete automatic transmission rebuild with torque converter replacement.,05:00:28,08:23:50,5.18,8.45,6183.16,7298.13
1037,789,3,"Fuel system overhaul: injectors cleaned, fuel pump and filter replaced.",06:04:26,04:12:30,6.21,5.08,7578.28,9948.13
1038,789,3,"Timing belt, water pump, idler pulley, and tensioner replaced as full kit.",07:39:06,03:48:31,3.11,5.42,8078.80,3310.84
1039,790,3,"Timing belt, water pump, idler pulley, and tensioner replaced as full kit.",03:45:50,03:08:19,6.98,7.76,6836.29,12380.16
1040,790,3,Full engine overhaul including cylinder head resurfacing and gasket replacement.,06:20:58,04:23:31,3.84,5.92,4735.01,7587.67
1041,791,3,Complete automatic transmission rebuild with torque converter replacement.,06:08:29,04:15:51,7.40,5.47,9561.40,7880.88
1042,791,3,"Major brake system overhaul: rotors, calipers, pads, and brake lines replaced.",07:24:25,06:13:43,7.89,5.11,3348.47,8675.93
1043,792,3,"Fuel system overhaul: injectors cleaned, fuel pump and filter replaced.",05:43:15,03:41:18,4.32,7.87,3510.48,9732.38
1044,792,3,Full electrical diagnosis and rewiring of damaged harness and relay faults.,07:09:10,08:59:16,3.60,6.41,9310.14,3387.24
1045,793,3,"Timing belt, water pump, idler pulley, and tensioner replaced as full kit.",04:00:31,05:43:39,4.37,7.63,5592.83,12525.61
1046,793,3,"A/C compressor, condenser, and evaporator coil replaced; system recharged.",06:58:38,08:41:38,6.38,8.58,4943.16,13675.33
1047,794,3,"Timing belt, water pump, idler pulley, and tensioner replaced as full kit.",07:32:11,03:18:59,3.86,4.10,3904.15,9665.52
1048,794,3,Complete automatic transmission rebuild with torque converter replacement.,03:34:37,03:44:18,3.97,8.85,11424.88,9296.17
1049,795,3,Full electrical diagnosis and rewiring of damaged harness and relay faults.,04:14:34,04:10:02,3.57,7.58,10968.88,12275.49
1050,795,3,Complete automatic transmission rebuild with torque converter replacement.,07:45:01,04:26:18,4.99,6.97,10897.96,8091.00
1051,796,3,"Major brake system overhaul: rotors, calipers, pads, and brake lines replaced.",03:01:30,07:29:38,5.30,8.75,10372.76,5331.84
1052,796,3,"Full suspension rebuild: shocks, struts, control arms, and bushings replaced.",05:14:53,08:59:16,3.56,7.60,3203.23,8215.74
1053,797,3,"Fuel system overhaul: injectors cleaned, fuel pump and filter replaced.",06:56:24,04:00:18,4.52,7.44,3538.92,7089.16
1054,797,3,"Fuel system overhaul: injectors cleaned, fuel pump and filter replaced.",07:10:59,04:24:17,3.12,3.52,11303.47,11591.57
1055,798,3,Full electrical diagnosis and rewiring of damaged harness and relay faults.,04:15:17,06:18:38,6.94,8.47,6186.82,12929.23
1056,798,3,"Fuel system overhaul: injectors cleaned, fuel pump and filter replaced.",04:23:18,07:34:18,6.00,7.31,10464.82,3904.47
1057,799,3,Complete automatic transmission rebuild with torque converter replacement.,07:00:22,08:29:04,4.55,7.07,7079.83,9317.04
1058,799,3,"Fuel system overhaul: injectors cleaned, fuel pump and filter replaced.",07:20:51,05:44:37,7.87,7.20,5997.56,12430.02
1059,800,3,Full engine overhaul including cylinder head resurfacing and gasket replacement.,04:38:18,07:09:47,7.71,7.01,7909.85,10058.07
1060,800,3,Full engine overhaul including cylinder head resurfacing and gasket replacement.,04:36:37,05:53:25,5.29,8.90,3080.66,6211.45
1061,801,3,"Major brake system overhaul: rotors, calipers, pads, and brake lines replaced.",04:40:31,05:08:30,7.50,7.27,11770.47,8019.18
1062,801,3,Full engine overhaul including cylinder head resurfacing and gasket replacement.,03:33:03,03:31:03,5.00,6.56,6755.36,9764.40
1063,802,3,"Full suspension rebuild: shocks, struts, control arms, and bushings replaced.",04:29:19,04:12:50,4.93,6.40,3933.88,11031.64
1064,802,3,"Timing belt, water pump, idler pulley, and tensioner replaced as full kit.",05:38:52,06:28:11,4.22,4.64,11550.10,5324.13
1065,803,3,"Major brake system overhaul: rotors, calipers, pads, and brake lines replaced.",03:50:45,07:56:50,3.34,6.05,9726.68,6646.75
1066,803,3,Complete automatic transmission rebuild with torque converter replacement.,06:16:38,08:27:06,7.43,5.39,3877.92,13415.56
1067,804,3,"Fuel system overhaul: injectors cleaned, fuel pump and filter replaced.",07:49:55,06:42:02,4.62,5.04,10013.15,10137.65
1068,804,3,"Timing belt, water pump, idler pulley, and tensioner replaced as full kit.",06:33:48,03:21:14,7.54,6.70,10733.42,9012.33
1069,805,3,Full electrical diagnosis and rewiring of damaged harness and relay faults.,07:37:21,03:09:44,6.95,5.12,10731.63,11760.03
1070,805,3,"Full suspension rebuild: shocks, struts, control arms, and bushings replaced.",07:13:25,04:30:12,6.03,8.77,5957.73,5065.41
1071,806,3,Complete automatic transmission rebuild with torque converter replacement.,05:53:06,08:27:52,6.66,6.87,3384.85,5070.12
1072,806,3,Complete automatic transmission rebuild with torque converter replacement.,04:30:00,04:55:28,4.80,3.89,4530.13,10205.72
1073,807,3,"Full suspension rebuild: shocks, struts, control arms, and bushings replaced.",05:01:17,06:05:10,6.74,8.54,7190.45,6538.17
1074,807,3,"A/C compressor, condenser, and evaporator coil replaced; system recharged.",04:12:35,08:16:18,5.12,8.43,11801.93,11385.89
1075,808,3,"Timing belt, water pump, idler pulley, and tensioner replaced as full kit.",06:05:55,08:28:16,5.39,5.15,4419.80,3895.36
1076,808,3,Full electrical diagnosis and rewiring of damaged harness and relay faults.,03:38:19,03:45:43,7.87,3.92,11006.59,8333.55
1077,809,3,"Fuel system overhaul: injectors cleaned, fuel pump and filter replaced.",06:36:06,04:37:24,3.39,6.02,3961.19,11421.20
1078,809,3,"A/C compressor, condenser, and evaporator coil replaced; system recharged.",06:00:48,04:20:59,6.48,5.62,7599.45,10781.37
1079,810,3,Full electrical diagnosis and rewiring of damaged harness and relay faults.,06:07:03,08:38:43,3.55,8.81,6629.81,4614.83
1080,810,3,Full electrical diagnosis and rewiring of damaged harness and relay faults.,07:47:21,05:12:58,4.91,8.31,10499.46,11158.24
1081,811,3,"Major brake system overhaul: rotors, calipers, pads, and brake lines replaced.",07:39:23,03:24:21,7.11,7.60,3444.45,11754.44
1082,811,3,"Major brake system overhaul: rotors, calipers, pads, and brake lines replaced.",03:04:29,03:54:44,3.92,7.39,7167.48,9386.50
1083,812,3,"Major brake system overhaul: rotors, calipers, pads, and brake lines replaced.",04:17:18,04:17:04,4.66,6.52,4540.26,13423.78
1084,812,3,"Timing belt, water pump, idler pulley, and tensioner replaced as full kit.",03:30:09,05:16:42,5.66,6.07,4506.89,7589.35
1085,813,3,"A/C compressor, condenser, and evaporator coil replaced; system recharged.",06:30:34,03:51:23,4.91,5.76,7030.46,5716.85
1086,813,3,Full engine overhaul including cylinder head resurfacing and gasket replacement.,03:35:16,05:43:02,5.41,8.39,11924.92,12726.16
1087,814,3,Complete automatic transmission rebuild with torque converter replacement.,03:56:16,07:02:34,6.44,5.04,10397.63,12929.38
1088,814,3,Complete automatic transmission rebuild with torque converter replacement.,04:09:21,04:34:03,5.63,4.24,5546.63,13658.71
1089,815,3,"Major brake system overhaul: rotors, calipers, pads, and brake lines replaced.",04:36:45,05:39:46,4.99,8.25,9293.56,9533.20
1090,815,3,Complete automatic transmission rebuild with torque converter replacement.,03:20:23,04:31:15,5.53,5.27,7107.27,9225.99
1091,816,3,"A/C compressor, condenser, and evaporator coil replaced; system recharged.",07:12:36,08:28:01,7.50,5.23,5242.83,11071.87
1092,816,3,"A/C compressor, condenser, and evaporator coil replaced; system recharged.",06:44:34,03:10:10,6.26,6.21,6589.44,3131.96
1093,817,3,"Timing belt, water pump, idler pulley, and tensioner replaced as full kit.",05:18:06,08:25:37,5.99,7.05,11971.38,3320.43
1094,817,3,"Fuel system overhaul: injectors cleaned, fuel pump and filter replaced.",05:10:06,06:31:38,3.56,7.04,11866.33,11859.34
1095,818,3,"Full suspension rebuild: shocks, struts, control arms, and bushings replaced.",03:48:45,04:30:02,5.81,8.90,4566.56,4775.61
1096,818,3,"Full suspension rebuild: shocks, struts, control arms, and bushings replaced.",07:22:34,05:15:59,4.91,6.63,10744.84,6017.65
1097,819,3,Complete automatic transmission rebuild with torque converter replacement.,03:19:18,08:51:08,3.19,4.09,11533.77,12672.86
1098,819,3,"Full suspension rebuild: shocks, struts, control arms, and bushings replaced.",06:38:48,04:08:19,7.00,5.84,5585.14,4145.59
1099,820,3,"Major brake system overhaul: rotors, calipers, pads, and brake lines replaced.",07:10:23,06:24:30,7.81,8.31,6480.12,3436.48
1100,820,3,"Fuel system overhaul: injectors cleaned, fuel pump and filter replaced.",05:21:19,03:23:33,7.31,4.34,10996.77,5678.70
